confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
327	1	1	1	1	0.18783577717254293	-108.1094013225852	N/A	25.75433963049782	C15H20O8	[M + CH2O2 - H]-	AVIUTYMRHHBXPB	InChI=1S/C15H20O8/c1-7(17)9-4-3-8(21-2)5-10(9)22-15-14(20)13(19)12(18)11(6-16)23-15/h3-5,11-16,18-20H,6H2,1-2H3	2-Acetyl-5-methoxyphenyl beta-D-Glucopyranoside	CC(=O)C1=C(C=C(C=C1)OC)OC2C(C(C(C(O2)CO)O)O)O	-0.554370046	442924;4486114;53384347;57375575	COCONUT:(CNP0318081);KNApSAcK:(2706);Natural Products:(UNPD84846);database;PubChem:(442924 4486114 53384347 57375575);SuperNatural:(SN00157236);CHEBI:(718638 7892);KEGG:(C10717);PubMed	68722655602	373.1140175999999	NaN	120_challenge_205_	N/A
328	1	1	1	1	0.1874391582582295	-45.43569281225597	N/A	117.15308961105754	C26H32O12	[M - H]-	GQLQVPZSTWXDBQ	InChI=1S/C26H32O12/c1-33-17-8-13(3-5-15(17)28)24-26(32)11-36-23(14(26)10-35-24)12-4-6-16(18(7-12)34-2)37-25-22(31)21(30)20(29)19(9-27)38-25/h3-8,14,19-25,27-32H,9-11H2,1-2H3	(2S,3R,4S,5S,6R)-2-[4-[3a-hydroxy-3-(4-hydroxy-3-methoxyphenyl)-3,4,6,6a-tetrahydro-1H-furo[3,4-c]furan-6-yl]-2-methoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	COC1=C(C=CC(=C1)C2C3COC(C3(CO2)O)C4=CC(=C(C=C4)O)OC)OC5C(C(C(C(O5)CO)O)O)O	-0.600000024	5318329;21591950;22524284;133556452	COCONUT:(CNP0182091);Natural Products:(UNPD115987);database;PubChem:(5318329 21591950 22524284 133556452);SuperNatural:(SN00038991);ZINC bio:(ZINC44431072);additional;Training Set;PubMed;KEGG Mine	77313138754	535.1821004639999	NaN	225_challenge_30_	N/A
329	1	1	1	1	0.18600854949071	-228.5642947365175	N/A	17.338062259713606	C22H24ClN3O	[M + H]+	MBUVEWMHONZEQD	InChI=1S/C22H24ClN3O/c1-25-13-4-5-18(12-14-25)26-22(27)20-7-3-2-6-19(20)21(24-26)15-16-8-10-17(23)11-9-16/h2-3,6-11,18H,4-5,12-15H2,1H3	Azelastina	CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl	4.4000001	2267;12831280;12831281;25273591;24848191;28125509;46201088;46214015;46214016;46214017;46214018;46214019;46214195;46214196;46214197;46214198;46214366;46214367;46214368;46214369;46214525;46214526;46216206;46216207;46216208;46216209;46216369;46216370;46216371;46216372;46216373;46216546;46216547;46216548;46216549;46780512;71313552	HMDB:(15107);SuperNatural:(SN00001801 SN00001649);ZINC bio:(ZINC00601229 ZINC00897240);additional;HSDB:(58581-89-8);MeSH:(2267);PubMed;NORMAN:(NS00003187);COCONUT:(CNP0039630 CNP0349374);database;PubChem:(2267 12831280 12831281 25273591 24848191 28125509 46201088 46214015 46214016 46214017 46214018 46214019 46214195 46214196 46214197 46214198 46214366 46214367 46214368 46214369 46214525 46214526 46216206 46216207 46216208 46216209 46216369 46216370 46216371 46216372 46216373 46216546 46216547 46216548 46216549 46780512 71313552);CHEBI:(55363 2950 55362);PubChem class - bio and metabolites;KEGG:(C07768);PubChem class - safety and toxic;PubChem class - drug	68840858478	382.1680660679999	NaN	299_challenge_367_	N/A
330	1	1	1	1	0.1858659376409956	-37.89453542496819	N/A	71.75995255622296	C21H36O10	[M + CH2O2 - H]-	RFFYIBOJHUSIGD	InChI=1S/C21H36O10/c1-12(2)5-4-6-13(3)7-8-28-19-17(25)16(24)15(23)14(31-19)9-29-20-18(26)21(27,10-22)11-30-20/h5,7,14-20,22-27H,4,6,8-11H2,1-3H3	(2R,3S,4S,5R,6R)-2-[[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[(2E)-3,7-dimethylocta-2,6-dienoxy]oxane-3,4,5-triol	CC(=CCCC(=CCOC1C(C(C(C(O1)COC2C(C(CO2)(CO)O)O)O)O)O)C)C	-0.5	21630845;101630146;131750855	COCONUT:(CNP0113429);HMDB:(29347);Natural Products:(UNPD61445 UNPD51713);database;PubChem:(21630845 101630146 131750855);SuperNatural:(SN00349958 SN00375273 SN00041118);ZINC bio:(ZINC67913248);additional;PubChem class - bio and metabolites;Training Set	68739981322	493.2290473519998	NaN	132_challenge_216_	N/A
331	1	1	1	1	0.18388004516512452	-148.12533523929264	N/A	105.19258813274124	C21H22O8	[M - H]-	UVAVDEYYPDTVJS	InChI=1S/C21H22O8/c1-9-17(25-3)14-13(21(29-7)18(9)26-4)15(22)10-8-11(24-2)19(27-5)20(28-6)12(10)16(14)23/h8H,1-7H3	null	CC1=C(C2=C(C(=C1OC)OC)C(=O)C3=CC(=C(C(=C3C2=O)OC)OC)OC)OC	3.23839331	""	COCONUT:(CNP0103980);Natural Products:(UNPD163773);database;SuperNatural:(SN00382062)	68722655232	401.1241916639999	NaN	6_challenge_102_	N/A
332	1	1	1	1	0.18214422540862724	-81.85283350115654	N/A	8.744737504686006	C13H12N4	[M + H]+	UQVKZNNCIHJZLS	InChI=1S/C13H12N4/c1-17-11-7-10(9-5-3-2-4-6-9)8-15-12(11)16-13(17)14/h2-8H,1H3,(H2,14,15,16)	1-methyl-6-phenylimidazo[4,5-b]pyridin-2-amine	CN1C2=C(N=CC(=C2)C3=CC=CC=C3)N=C1N	2.23156381	1530;11299151;45359067;44717055;101751832;138396073	HMDB:(41008);ZINC bio:(ZINC01850101);additional;HSDB:(105650-23-5);MeSH:(1530);PubMed;NORMAN:(NS00014413);COCONUT:(CNP0345666);Natural Products:(UNPD191082);database;PubChem:(1530 11299151 45359067 44717055 101751832 138396073);CHEBI:(76290);PubChem class - bio and metabolites;KEGG:(C16038);PubChem class - safety and toxic;PubChem class - drug	68839842670	225.11347238399998	NaN	276_challenge_346_	N/A
333	1	1	1	1	0.17558022829797182	-124.94331159642744	N/A	239.5075656785416	C20H28O5	[M + H]+	UYZIACKZHQQZMC	InChI=1S/C20H28O5/c1-19(9-6-13-8-11-25-18(13)24)14(12-21)7-10-20(2)15(17(22)23)4-3-5-16(19)20/h4,8,14,16,21H,3,5-7,9-12H2,1-2H3,(H,22,23)	null	CC12CCC(C(C1CCC=C2C(=O)O)(C)CCC3=CCOC3=O)CO	3.5	101321351	COCONUT:(CNP0147936);KNApSAcK:(23505);Natural Products:(UNPD188198);database;PubChem:(101321351);SuperNatural:(SN00302220)	68722655250	349.20094999599996	NaN	54_challenge_146_	N/A
334	1	1	1	1	0.17520545171340043	-315.86245336151575	N/A	64.00799588898076	C34H40O16	[M + H]+	NSHLHYROMYQHHK	InChI=1S/C34H40O16/c1-11-18(36)8-16-6-15-7-17-30(46-5)29(41)23(12(2)35)31(42)33(17,32(43)25(15)28(40)24(16)26(11)38)50-22-10-20(34(44,45)14(4)48-22)49-21-9-19(37)27(39)13(3)47-21/h6,8,13-14,17,19-22,27,30,36-41,44-45H,7,9-10H2,1-5H3	null	COC1C(O)=C(C(C)=O)C(=O)C2(OC3CC(OC4CC(O)C(O)C(C)O4)C(O)(O)C(C)O3)C(=O)c3c(cc4cc(O)c(C)c(O)c4c3O)CC12	0.42773938035719805	""	""	0	705.2389112	NaN	78_challenge_168_	N/A
335	1	1	1	1	0.1736736777947962	-22.251362713137116	N/A	39.70450273110572	C16H12O6	[M - H]-	OBBCRPUNCUPUOS	InChI=1S/C16H12O6/c1-21-16-11(18)6-12-13(15(16)20)14(19)10(7-22-12)8-2-4-9(17)5-3-8/h2-7,17-18,20H,1H3	Tectorigenin	COC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC=C(C=C3)O)O	2.5999999	5281811	HMDB:(42024);SuperNatural:(SN00001857);ZINC bio:(ZINC00899915);additional;MeSH:(5281811);PubMed;COCONUT:(CNP0224875 CNP0388134);KNApSAcK:(2577);Natural Products:(UNPD108275);database;PubChem:(5281811);CHEBI:(9429);PubChem class - bio and metabolites;KEGG:(C10534);PubChem class - safety and toxic;Training Set	68807090558	299.05611210399996	NaN	472_challenge_74_	N/A
336	1	1	1	1	0.1729575567247906	-53.968757954431574	N/A	88.70907771814817	C12H20O4	[M + H]+	ZUNJWEGRDSXKIO	InChI=1S/C12H20O4/c1-10(12(15)16-2)8-6-4-3-5-7-9-11(13)14/h1,3-9H2,2H3,(H,13,14)	null	COC(=O)C(=C)CCCCCCCC(=O)O	3.0	23757109	COCONUT:(CNP0339919 CNP0406311);database;PubChem:(23757109);SuperNatural:(SN00028381);ZINC bio:(ZINC31154989);additional;Training Set	68723171330	229.14343512	NaN	134_challenge_218_	N/A
337	1	1	1	1	0.17244980332243043	-180.71735668529894	N/A	37.82535907034821	C21H26O8	[M + Cl]-	LRQGTWAPLSIREM	InChI=1S/C21H26O8/c1-9-14-7-16(27-12(4)23)21(6)17(28-13(5)24)8-15(26-11(3)22)10(2)18(21)19(14)29-20(9)25/h14-19H,1-2,7-8H2,3-6H3	null	CC(=O)OC1CC(C2(C(CC3C(C2C1=C)OC(=O)C3=C)OC(=O)C)C)OC(=O)C	1.70000005	23899986	COCONUT:(CNP0179974);Natural Products:(UNPD121201);database;PubChem:(23899986);SuperNatural:(SN00225245)	68722655234	441.1321697919999	NaN	118_challenge_203_	N/A
338	1	1	1	1	0.17244635053062005	-80.6986411234118	N/A	22.811907600770965	C24H38O5	[M - H]-	MIHNUBCEFJLAGN	InChI=1S/C24H38O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-19,22,25-26H,4-12H2,1-3H3,(H,28,29)	12-Oxochenodeoxycholate	CC(CCC(=O)O)C1CCC2C1(C(=O)CC3C2C(CC4C3(CCC(C4)O)C)O)C	3.29999995	500164;94235;158005;376834;439472;2754275;7173469;7173471;7173473;5283946;5283947;5283948;5283949;5283950;5283951;9548900;9953164;13191856;13191858;11877116;11877117;11887006;11887007;11887008;11887009;11887010;11887011;11887012;11887013;11888245;11888246;11888247;11888248;11888249;11888250;22816606;22884026;22942196;25203020;24836714;42622754;50908932;58226371;91746173;99566030;99566031;117792078;117792200;118701159;123570819;124768145;124914651;124914652;124914654;129106819;129106820;129626824;129854731;132050110;133556305;132216591;135070708	HMDB:(400);SuperNatural:(SN00129204 SN00130508 SN00130507 SN00129202 SN00130506 SN00128606 SN00129201 SN00378499 SN00129203);ZINC bio:(ZINC04095618 ZINC04264908 ZINC04264911 ZINC04264913 ZINC04264915 ZINC04293089 ZINC04293090 ZINC04293091 ZINC06036215);MeSH:(94235 439472 118701159);Plantcyc:(CPD-345);PubMed;NORMAN:(NS00004095);COCONUT:(CNP0066974 CNP0262015);Natural Products:(UNPD76041);database;PubChem:(500164 94235 158005 376834 439472 2754275 7173469 7173471 7173473 5283946 5283947 5283948 5283949 5283950 5283951 9548900 9953164 13191856 13191858 11877116 11877117 11887006 11887007 11887008 11887009 11887010 11887011 11887012 11887013 11888245 11888246 11888247 11888248 11888249 11888250 22816606 22884026 22942196 25203020 24836714 42622754 50908932 58226371 91746173 99566030 99566031 117792078 117792200 118701159 123570819 124768145 124914651 124914652 124914654 129106819 129106820 129626824 129854731 132050110 133556305 132216591 135070708);CHEBI:(138401 11901 16312 137886);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C01292);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-345)	85986830702	405.2646483159999	NaN	470_challenge_72_	N/A
339	1	1	1	1	0.1715454788330407	-34.12018047545702	N/A	198.94041159371298	C30H48O6	[M + H3N + H]+	IFIQVSCCFRXSJV	InChI=1S/C30H48O6/c1-25(2)11-13-30(24(35)36)14-12-28(5)17(21(30)23(25)34)7-8-20-26(3)15-18(32)22(33)27(4,16-31)19(26)9-10-29(20,28)6/h7,18-23,31-34H,8-16H2,1-6H3,(H,35,36)	arjungenin	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1O)C)C(=O)O)C	4.5	622032;124214;9892358;12444386;12444390;21120322;23928125;23955889;45359802;44201323;49786158;46882793;52952430;53913366;69570125;90883778;93472814;93472815;93472816;93473193;93473194;93473195;101773369	HMDB:(34501);SuperNatural:(SN00360618 SN00040298 SN00320694 SN00040300 SN00256563 SN00143649 SN00038663 SN00330640 SN00040297 SN00040299 SN00038811 SN00263901 SN00038662 SN00038813 SN00038812 SN00038665 SN00038664 SN00038810 SN00386682 SN00226631 SN00240942 SN00379369);ZINC bio:(ZINC38139808 ZINC38139809 ZINC38139810 ZINC38139811 ZINC38143753 ZINC38143754 ZINC38143755 ZINC38143756 ZINC67911032 ZINC67911034 ZINC67911036 ZINC67911038);additional;MeSH:(124214 622032);PubMed;COCONUT:(CNP0252493 CNP0419672);KNApSAcK:(35051);Natural Products:(UNPD34668 UNPD29149 UNPD187656 UNPD191083 UNPD28834 UNPD13252 UNPD161396 UNPD167486 UNPD809 UNPD61334 UNPD196923);database;PubChem:(622032 124214 9892358 12444386 12444390 21120322 23928125 23955889 45359802 44201323 49786158 46882793 52952430 53913366 69570125 90883778 93472814 93472815 93472816 93473193 93473194 93473195 101773369);CHEBI:(67912);PubChem class - bio and metabolites;Training Set	68739981438	522.3789192559999	NaN	107_challenge_194_	N/A
340	1	1	1	1	0.1708975465845842	-81.6951619236348	N/A	29.24010104241267	C6H11N	[M + H]+	DYUWTXWIYMHBQS	InChI=1S/C6H11N/c1-3-5-7-6-4-2/h3-4,7H,1-2,5-6H2	Diallylamine	C=CCNCC=C	1.05959761	31279;6992612;71309836;88342140;91284933	NORMAN:(NS00019771);COCONUT:(CNP0040006);database;PubChem:(31279 6992612 71309836 88342140 91284933);SuperNatural:(SN00119588);ZINC bio:(ZINC01577263);HSDB:(124-02-7);PubChem class - safety and toxic;PubMed;KEGG Mine	77379936834	98.096425352	NaN	48_challenge_140_	N/A
341	1	1	1	1	0.16906820310603773	-164.81104136936318	N/A	81.51728330581788	C14H14N4O3	[M + H]+	BQYIXOPJPLGCRZ	InChI=1S/C14H14N4O3/c1-9-13(20)12(11(8-19)6-16-9)7-17-18-14(21)10-2-4-15-5-3-10/h2-7,19-20H,8H2,1H3,(H,18,21)	null	CC1=NC=C(C(=C1O)C=NNC(=O)C2=CC=NC=C2)CO	-0.100000001	4818;135409539;135448195	MeSH:(4818 135409539 135448195);database;PubChem class - safety and toxic;PubChem:(4818 135409539 135448195);PubMed	68786585670	287.11386630799996	NaN	459_challenge_62_	N/A
342	1	1	1	1	0.1686971759576989	-215.40874694638467	N/A	22.125471804882764	C15H30N6O6	[M + H]+	BNCADMBVWNPPIZ	InChI=1S/C15H30N6O6/c1-22-7-19(8-23-2)13-16-14(20(9-24-3)10-25-4)18-15(17-13)21(11-26-5)12-27-6/h7-12H2,1-6H3	Pidifix 330	COCN(COC)C1=NC(=NC(=N1)N(COC)COC)N(COC)COC	1.0	62479;59608812	NORMAN:(NS00010296);database;PubChem:(62479 59608812);additional;MeSH:(62479);PubChem class - safety and toxic;PubMed	68787372102	391.2299586799999	NaN	318_challenge_384_	N/A
343	1	1	1	1	0.16792628840949556	-57.81761277329463	N/A	41.63369181026891	C9H17N5O	[M + H]+	OYTCZOJKXCTBHG	InChI=1S/C9H17N5O/c1-5-10-6-11-7(13-8(15)12-6)14-9(2,3)4/h5H2,1-4H3,(H3,10,11,12,13,14,15)	Hydroxyterbuthylazine	CCNC1=NC(=O)NC(=N1)NC(C)(C)C	0.300000012	135495928;138396037	NORMAN:(NS00000294);COCONUT;database;PubChem:(135495928 138396037);CHEBI:(83471);additional;PubChem class - safety and toxic;KEGG Mine	77379403810	212.15058616399998	NaN	272_challenge_342_	N/A
344	1	1	1	1	0.16352696522698668	-74.30608282521385	N/A	89.08730724923882	C14H24O6	[M - H]-	FIDISSFBBFUTOK	InChI=1S/C14H24O6/c1-9(11(15)7-13(17)18)5-3-4-6-10(2)12(16)8-14(19)20/h3-4,9-12,15-16H,5-8H2,1-2H3,(H,17,18)(H,19,20)	null	CC(CC=CCC(C)C(CC(=O)O)O)C(CC(=O)O)O	0.800000012	125416630;125416631;125416632;125416633;129008872	COCONUT:(CNP0108482);database;Training Set;PubChem:(125416630 125416631 125416632 125416633 129008872)	68721590274	287.150012488	NaN	46_challenge_139_	N/A
345	1	1	1	1	0.15796172958001542	-12.831073065079275	N/A	11.732743666934327	C8H6Cl2O3	[M - H]-	OVSKIKFHRZPJSS	InChI=1S/C8H6Cl2O3/c9-5-1-2-7(6(10)3-5)13-4-8(11)12/h1-3H,4H2,(H,11,12)	Agrotect	C1=CC(=C(C=C1Cl)Cl)OCC(=O)O	2.4692018	1486;3388301;12271480;12271481;11020452;46781252;54172087;57298375;91150163;90470361;90477039;131852820;138395985	HMDB:(41797);SuperNatural:(SN00155732);ZINC bio:(ZINC00057143);HSDB:(94-75-7);MeSH:(1486);Plantcyc:(CPD-9009);PubMed;NORMAN:(NS00000247);COCONUT:(CNP0341289 CNP0402316);database;PubChem:(1486 3388301 12271480 12271481 11020452 46781252 54172087 57298375 91150163 90470361 90477039 131852820 138395985);CHEBI:(28854 19351);PubChem class - bio and metabolites;KEGG:(C03664);PubChem class - safety and toxic;Biocyc:(CPD-9009)	68806912878	218.96212341199998	NaN	209_challenge_286_	N/A
346	1	1	1	1	0.15751322793625347	-28.924181418095117	N/A	239.35117052814996	C20H32O2	[M + H]+	JFQBNOIJWROZGE	InChI=1S/C20H32O2/c1-14(13-18(21)22)7-9-16-15(2)8-10-17-19(3,4)11-6-12-20(16,17)5/h13,16-17H,2,6-12H2,1,3-5H3,(H,21,22)	copalic acid	CC(=CC(=O)O)CCC1C(=C)CCC2C1(CCCC2(C)C)C	6.30000019	5367608;12305551;11162521;11808890;10380344;23786438;38352641;44149762;91746520;102574546;131752059	HMDB:(36829);SuperNatural:(SN00318454 SN00267282 SN00403112 SN00029037 SN00029036 SN00239578);ZINC bio:(ZINC31160081 ZINC31160085);additional;MeSH:(11162521);PubMed;COCONUT:(CNP0042633 CNP0193481);KNApSAcK:(22761);Natural Products:(UNPD92007 UNPD142593 UNPD182552 UNPD56842);database;PubChem:(5367608 12305551 11162521 11808890 10380344 23786438 38352641 44149762 91746520 102574546 131752059);PubChem class - bio and metabolites;Training Set	68739981406	305.247506264	NaN	450_challenge_54_	N/A
347	1	1	1	1	0.15477808684767747	-41.03359308830077	N/A	38.694284098229645	C15H28O3	[M + H3N + H]+	ODDNJYHUVXKJBI	InChI=1S/C15H28O3/c1-13(2,17)10-5-7-14(3)11(9-10)15(4,18)8-6-12(14)16/h10-12,16-18H,5-9H2,1-4H3	(1S,4S,4aS,6S,8aS)-6-(2-hydroxypropan-2-yl)-4,8a-dimethyl-1,2,3,4a,5,6,7,8-octahydronaphthalene-1,4-diol	CC12CCC(CC1C(CCC2O)(C)O)C(C)(C)O	1.60000002	15226662	COCONUT:(CNP0272879);Natural Products:(UNPD186882 UNPD230645 UNPD212924);database;PubChem:(15226662);SuperNatural:(SN00030941 SN00030940 SN00030943 SN00030942);ZINC bio:(ZINC35271239 ZINC35271243 ZINC35271245 ZINC35271248);KEGG Mine	77312598018	274.23767475600005	NaN	42_challenge_135_	N/A
348	1	1	1	1	0.1546166295009449	-48.96129390308914	N/A	32.2901717036238	C10H12O4	[M - H]-	BOLQJTPHPSDZHR	InChI=1S/C10H12O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2,4,6,11H,3,5H2,1H3,(H,12,13)	bmse010023	COC1=C(C=CC(=C1)CCC(=O)O)O	1.49535191	14340;6931571;11264072	HMDB:(62121);SuperNatural:(SN00274570 SN00036069);ZINC bio:(ZINC00156571);additional;MeSH:(14340);PubMed;NORMAN:(NS00023690);COCONUT:(CNP0043373 CNP0327265);KNApSAcK:(40946);Natural Products:(UNPD90578);database;PubChem:(14340 6931571 11264072);YMDB Mine;CHEBI:(86612 133751);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Training Set;KEGG Mine	128936894590	195.06628286400002	NaN	91_challenge_18_	N/A
349	1	1	1	1	0.1545024814592259	-60.20770837185618	N/A	95.65254724463614	C20H24O5	[M - H]-	ROGUIJKVZZROIQ	InChI=1S/C20H24O5/c1-23-19-9-13(3-5-17(19)21)7-15-11-25-12-16(15)8-14-4-6-18(22)20(10-14)24-2/h3-6,9-10,15-16,21-22H,7-8,11-12H2,1-2H3	3,4-Divanilyltetrahydrofuran	COC1=C(C=CC(=C1)CC2COCC2CC3=CC(=C(C=C3)O)OC)O	3.5	182210;9906140;10043119;9974771	COCONUT:(CNP0287210);Natural Products:(UNPD46095 UNPD85705 UNPD187727);database;PubChem:(182210 9906140 10043119 9974771);SuperNatural:(SN00301714 SN00013818 SN00327113);ZINC bio:(ZINC05999108);MeSH:(182210);PubMed;KEGG Mine	77312598086	343.1550978679999	NaN	45_challenge_138_	N/A
350	1	1	1	1	0.1535474882411543	-95.86972958506423	N/A	37.02438858226214	C16H24O9	[M + CH2O2 - H]-	CJQZGOSZRGOGDQ	InChI=1S/C16H24O9/c1-22-9-4-7(5-17)11-8(9)2-3-23-15(11)25-16-14(21)13(20)12(19)10(6-18)24-16/h2-4,8-21H,5-6H2,1H3	null	COC1C=C(C2C1C=COC2OC3C(C(C(C(O3)CO)O)O)O)CO	-2.5	100930975	COCONUT:(CNP0271358);Natural Products:(UNPD143829 UNPD55199);database;PubChem:(100930975);SuperNatural:(SN00382475);KEGG Mine	77312589826	405.1402323479999	NaN	133_challenge_217_	N/A
351	1	1	1	1	0.15170333035033712	-184.41994227100292	N/A	101.60554030821072	C27H32O8	[M + H]+	LIBAUACOIKWWKP	InChI=1S/C27H32O8/c1-3-32-26(30)20-14-10-12-16-22(20)34-24(28)18-8-6-5-7-9-19-25(29)35-23-17-13-11-15-21(23)27(31)33-4-2/h10-17H,3-9,18-19H2,1-2H3	Bis(2-ethoxycarbonylphenyl) Nonanedioate	CCOC(=O)C1=CC=CC=C1OC(=O)CCCCCCCC(=O)OC2=CC=CC=C2C(=O)OCC	5.80000019	4342838	PubChem:(4342838);database	68719476738	485.2169939839998	NaN	67_challenge_158_	N/A
352	1	1	1	1	0.15080294517271084	-67.50692066880154	N/A	46.886351598265435	C20H22O9	[M + Cl]-	KEEVEMYXIXMZSC	InChI=1S/C20H22O9/c21-9-11-6-7-14(13(22)8-11)28-20-18(25)17(24)16(23)15(29-20)10-27-19(26)12-4-2-1-3-5-12/h1-8,15-18,20-25H,9-10H2	Lacticolorin	C1=CC=C(C=C1)C(=O)OCC2C(C(C(C(O2)OC3=C(C=C(C=C3)CO)O)O)O)O	0.200000003	191076;21672232	COCONUT:(CNP0239218);Natural Products:(UNPD87152 UNPD158418);database;PubChem:(191076 21672232);SuperNatural:(SN00387100 SN00028933);ZINC bio:(ZINC31159282);MeSH:(191076 21672232);PubMed	68722663494	441.09578428399993	NaN	493_challenge_93_	N/A
353	1	1	1	1	0.15026429851413417	-118.2632028892692	N/A	46.58705130539267	C20H28O5	[M + Na]+	CPTWPKCLDUXOKW	InChI=1S/C20H28O5/c21-17-10-6-2-1-3-7-12-18(22)13-8-4-5-9-14-19(23)15-11-16-20(24)25/h3-5,7-9,13-14,17,19,23H,1-2,6,10-12,15-16H2,(H,24,25)	null	C(CCC=O)CC=CCC(=O)C=CC=CC=CC(CCCC(=O)O)O	2.29999995	122164847;122164848	HMDB:(60094);database;PubChem:(122164847 122164848);CHEBI:(133436 134520);PubChem class - bio and metabolites	68736253994	371.1828939959999	NaN	146_challenge_229_	N/A
354	1	1	1	1	0.14839548033065428	-522.6077954926749	N/A	27.58062311506085	C29H43NO4S	[M + Na]+	PTQXTEKSNBVPQJ	InChI=1S/C29H43NO4S/c1-17(2)22-14-25(20(7)8)27(26(15-22)21(9)10)16-28(31)30-35(32,33)34-29-23(18(3)4)12-11-13-24(29)19(5)6/h11-15,17-21H,16H2,1-10H3,(H,30,31)	Avasimibe	CC(C)C1=C(C(=CC=C1)C(C)C)OS(=O)(=O)NC(=O)CC2=C(C=C(C=C2C(C)C)C(C)C)C(C)C	8.19999981	166558	COCONUT:(CNP0146606);database;PubChem:(166558);ZINC bio:(ZINC01540245);MeSH:(166558);PubMed;PubChem class - drug	68755136582	524.280499856	NaN	23_challenge_118_	N/A
355	1	1	1	1	0.1479658505179024	-180.8407250528402	N/A	45.531261922186474	C20H20O7	[M - H]-	HYKSEGAIZVBXBH	InChI=1S/C20H20O7/c1-10(2)5-6-26-12-8-15(23)17-16(9-12)27-20(19(25)18(17)24)11-3-4-13(21)14(22)7-11/h3-5,7-9,19-23,25H,6H2,1-2H3	null	CC(=CCOC1=CC(=C2C(=C1)OC(C(C2=O)O)C3=CC(=C(C=C3)O)O)O)C	3.29999995	101919845	COCONUT:(CNP0296402);KNApSAcK:(8636);Natural Products:(UNPD166775);database;PubChem:(101919845);SuperNatural:(SN00250783)	68722655250	371.1136269799999	NaN	151_challenge_233_	N/A
356	1	1	1	1	0.14784147566367334	-54.341666909518246	N/A	49.205673647975594	C10H18O3	[M - H]-	QHBZHVUGQROELI	InChI=1S/C10H18O3/c11-9-7-5-3-1-2-4-6-8-10(12)13/h6,8,11H,1-5,7,9H2,(H,12,13)	Queen Bee Acid	C(CCCC=CC(=O)O)CCCO	2.20000005	92837;5312738;5312740;18552249;86306487	SuperNatural:(SN00159890 SN00384025 SN00156228 SN00251474);ZINC bio:(ZINC01562127 ZINC31333796);additional;MeSH:(92837 5312738);PubMed;COCONUT:(CNP0181289 CNP0201497);Natural Products:(UNPD6136 UNPD17743 UNPD218165);database;PubChem:(92837 5312738 5312740 18552249 86306487);CHEBI:(78668);PubChem class - safety and toxic;Training Set;KEGG Mine	77380247654	185.118318436	NaN	247_challenge_32_	N/A
357	1	1	1	1	0.14653105031411365	-118.08642916263871	N/A	44.41645707381266	C14H22O4	[M - H]-	SLVSUVFUFJKMCV	InChI=1S/C14H22O4/c1-9(2)13-4-3-10(7-15)5-11(13)6-12(8-16)14(17)18/h5-6,9,11,13,15-16H,3-4,7-8H2,1-2H3,(H,17,18)	Gliocladic acid	CC(C)C1CCC(=CC1C=C(CO)C(=O)O)CO	1.10000002	6439616;26495245;26495249;26495254;45359304	COCONUT:(CNP0068126 CNP0118892);KNApSAcK:(18425);Natural Products:(UNPD23295);database;PubChem:(6439616 26495245 26495249 26495254 45359304);SuperNatural:(SN00021269 SN00305273 SN00021270 SN00021268 SN00021267);ZINC bio:(ZINC15257885 ZINC15257890 ZINC15257893 ZINC15257896);additional;MeSH:(6439616);Training Set;PubMed	68723204182	253.144533184	NaN	32_challenge_126_	N/A
358	1	1	1	1	0.14551603942322888	-122.43525215565003	N/A	15.716116631419201	C22H40O6	[M - H]-	KJJAFBMXGHHGNJ	InChI=1S/C22H40O6/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-22(25)27-18-21(28-20(3)24)17-26-19(2)23/h21H,4-18H2,1-3H3	null	CCCCCCCCCCCCCCC(=O)OC[C@H](COC(C)=O)OC(C)=O	5.799304295304407	""	""	0	399.2752129999999	NaN	59_challenge_150_	N/A
