Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
0.768250184139752,"InChI=1S/C16H12O5/c1-20-11-7-10-12(15(19)16(11)21-2)14(18)9-6-4-3-5-8(9)13(10)17/h3-7,19H,1-2H3",1056.0;1156.0;796.0;1056.0;1672.0;1156.0,2,284.0684735,393159,C16H12O5,N,COc1cc2c(c(O)c1OC)C(=O)c1ccccc1C2=O,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H8O3-H]+;163.0395:[C9H7O3]+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,KHFQPAMXJRRXJD,126.08060038922638,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,KHFQPAMXJRRXJD-UHFFFAOYSA-N,6,12
0.768250184139752,"InChI=1S/C16H12O5/c1-7-12(17)10-11(16(21-2)13(7)18)15(20)9-6-4-3-5-8(9)14(10)19/h3-6,17-18H,1-2H3",1056.0;1156.0;796.0;1056.0;1672.0;1156.0,2,284.0684735,402419,C16H12O5,N,COc1c(O)c(C)c(O)c2c1C(=O)c1ccccc1C2=O,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H8O3-H]+;163.0395:[C9H7O3]+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,SYBVTSFWLPOQKR,126.08060038922638,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,SYBVTSFWLPOQKR-UHFFFAOYSA-N,6,12
0.7675346843102725,"InChI=1S/C16H12O5/c17-11-3-1-9(2-4-11)5-10-8-21-14-7-12(18)6-13(19)15(14)16(10)20/h1-7,17-19H,8H2",1056.0;1156.0;1156.0;1044.0;708.0;1684.0,2,284.0684735,371348,C16H12O5,N,O=C1C(=Cc2ccc(O)cc2)COc2cc(O)cc(O)c21,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H7O3]+;175.0393:[C10H6O3]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,PKCWSPYCHMNVKB,125.96317685983253,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,PKCWSPYCHMNVKB-UHFFFAOYSA-N,6,12
0.7655269264869417,"InChI=1S/C16H12O5/c1-20-10-4-2-9(3-5-10)11-7-16(19)21-15-8-14(18)13(17)6-12(11)15/h2-8,17-18H,1H3",1320.0;1520.0;1156.0;908.0;808.0;972.0,2,284.0684735,385345,C16H12O5,N,COc1ccc(-c2cc(=O)oc3cc(O)c(O)cc23)cc1,121.0289:[C7H4O2]+H+;123.045:[C7H4O2+2H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H4O3+2H]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H11O3]+,UHFFFAOYSA,MFUGFRSCIJUVTB,125.63367571941279,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,MFUGFRSCIJUVTB-UHFFFAOYSA-N,6,12
0.7655269264869417,"InChI=1S/C16H12O5/c1-20-11-4-2-9(3-5-11)12-8-15(19)21-14-7-10(17)6-13(18)16(12)14/h2-8,17-18H,1H3",1320.0;1520.0;1156.0;908.0;808.0;972.0,2,284.0684735,386006,C16H12O5,N,COc1ccc(-c2cc(=O)oc3cc(O)cc(O)c23)cc1,121.0289:[C7H4O2]+H+;123.045:[C7H4O2+2H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H4O3+2H]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H11O3]+,UHFFFAOYSA,RVVQWGLEXIDBKI,125.63367571941279,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,RVVQWGLEXIDBKI-UHFFFAOYSA-N,6,12
0.7638141523096263,"InChI=1S/C16H12O5/c1-7-12(18)6-11-13(16(7)21-2)15(20)9-4-3-8(17)5-10(9)14(11)19/h3-6,17-18H,1-2H3",696.0;1144.0;1144.0;796.0;1056.0;1156.0,2,284.0684735,26458,C16H12O5,N,COc1c(C)c(O)cc2c1C(=O)c1ccc(O)cc1C2=O,121.0289:[C7H4O2]+H+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H8O3-H]+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,FDRWSVGPMGRFGX,125.3525855211086,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,FDRWSVGPMGRFGX-UHFFFAOYSA-N,6,12
0.7638141523096263,"InChI=1S/C16H12O5/c1-7-6-9-12(16(21-2)13(7)18)15(20)11-8(14(9)19)4-3-5-10(11)17/h3-6,17-18H,1-2H3",696.0;1144.0;1144.0;796.0;1056.0;1156.0,2,284.0684735,50356,C16H12O5,N,COc1c(O)c(C)cc2c1C(=O)c1c(O)cccc1C2=O,121.0289:[C7H4O2]+H+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H8O3-H]+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,NYRXUBDGDSRBGB,125.3525855211086,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,NYRXUBDGDSRBGB-UHFFFAOYSA-N,6,12
0.7638141523096263,"InChI=1S/C16H12O5/c1-7-6-10(18)12-13(16(7)21-2)14(19)8-4-3-5-9(17)11(8)15(12)20/h3-6,17-18H,1-2H3",696.0;1144.0;1144.0;796.0;1056.0;1156.0,2,284.0684735,381980,C16H12O5,N,COc1c(C)cc(O)c2c1C(=O)c1cccc(O)c1C2=O,121.0289:[C7H4O2]+H+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H8O3-H]+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,NNCFIAAUBKRACV,125.3525855211086,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,NNCFIAAUBKRACV-UHFFFAOYSA-N,6,12
0.7638141523096263,"InChI=1S/C16H12O5/c1-7-5-11-12(16(21-2)13(7)18)15(20)10-6-8(17)3-4-9(10)14(11)19/h3-6,17-18H,1-2H3",696.0;1144.0;1144.0;796.0;1056.0;1156.0,2,284.0684735,447994,C16H12O5,N,COc1c(O)c(C)cc2c1C(=O)c1cc(O)ccc1C2=O,121.0289:[C7H4O2]+H+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H8O3-H]+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,SYZGQXAQQBQVRF,125.3525855211086,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,SYZGQXAQQBQVRF-UHFFFAOYSA-N,6,12
0.7638141523096263,"InChI=1S/C16H12O5/c1-7-6-10(21-2)12-13(14(7)18)16(20)11-8(15(12)19)4-3-5-9(11)17/h3-6,17-18H,1-2H3",696.0;1144.0;1144.0;796.0;1056.0;1156.0,2,284.0684735,456736,C16H12O5,N,COc1cc(C)c(O)c2c1C(=O)c1cccc(O)c1C2=O,121.0289:[C7H4O2]+H+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H8O3-H]+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,ZUWBZCJYSGRWOD,125.3525855211086,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,ZUWBZCJYSGRWOD-UHFFFAOYSA-N,6,12
0.7638141523096263,"InChI=1S/C16H12O5/c1-7-6-9-12(16(21-2)13(7)18)14(19)8-4-3-5-10(17)11(8)15(9)20/h3-6,17-18H,1-2H3",696.0;1144.0;1144.0;796.0;1056.0;1156.0,2,284.0684735,476637,C16H12O5,N,COc1c(O)c(C)cc2c1C(=O)c1cccc(O)c1C2=O,121.0289:[C7H4O2]+H+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H8O3-H]+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,HTMHNGYJWRQTFD,125.3525855211086,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,HTMHNGYJWRQTFD-UHFFFAOYSA-N,6,12
0.7637015304918838,"InChI=1S/C16H12O5/c1-8-4-9(2-3-11(8)18)14-7-13(20)16-12(19)5-10(17)6-15(16)21-14/h2-7,17-19H,1H3",1168.0;1520.0;1072.0;908.0;808.0;1320.0,2,284.0684735,474379,C16H12O5,N,Cc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,121.0289:[C7H3O2+H]+H+;123.045:[C7H4O2+2H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H4O3+2H]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H10O3]+H+,UHFFFAOYSA,UOSZQIQUCYTISS,125.33410270562602,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,UOSZQIQUCYTISS-UHFFFAOYSA-N,6,12
0.7618667016175364,"InChI=1S/C16H12O5/c1-21-7-8-4-11-13(6-14(8)18)16(20)12-5-9(17)2-3-10(12)15(11)19/h2-6,17-18H,7H2,1H3",696.0;1156.0;1156.0;796.0;1056.0;1156.0,2,284.0684735,361212,C16H12O5,N,COCc1cc2c(cc1O)C(=O)c1cc(O)ccc1C2=O,121.0289:[C7H4O2]+H+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H8O3-H]+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,BTNISWPIOSAYEQ,125.03298162441438,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,BTNISWPIOSAYEQ-UHFFFAOYSA-N,6,12
0.7605521457953015,"InChI=1S/C16H12O5/c1-20-11-4-2-9(3-5-11)12-8-21-14-7-10(17)6-13(18)15(14)16(12)19/h2-8,17-18H,1H3",1168.0;1520.0;1144.0;908.0;808.0;1156.0,2,284.0684735,5419,C16H12O5,N,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,121.0289:[C7H3O2+H]+H+;123.045:[C7H4O2+2H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H4O3+2H]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,WUADCCWRTIWANL,124.817244627881,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,WUADCCWRTIWANL-UHFFFAOYSA-N,6,12
0.7605521457953015,"InChI=1S/C16H12O5/c1-20-10-4-2-9(3-5-10)12-8-21-15-7-14(18)13(17)6-11(15)16(12)19/h2-8,17-18H,1H3",1168.0;1520.0;1144.0;908.0;808.0;1156.0,2,284.0684735,303490,C16H12O5,N,COc1ccc(-c2coc3cc(O)c(O)cc3c2=O)cc1,121.0289:[C7H3O2+H]+H+;123.045:[C7H4O2+2H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H4O3+2H]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,GCWOYVFHJDNKIN,124.817244627881,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,GCWOYVFHJDNKIN-UHFFFAOYSA-N,6,12
0.7605521457953015,"InChI=1S/C16H12O5/c1-20-10-4-2-9(3-5-10)12-8-21-16-11(14(12)18)6-7-13(17)15(16)19/h2-8,17,19H,1H3",1168.0;1520.0;1144.0;908.0;808.0;1156.0,2,284.0684735,464573,C16H12O5,N,COc1ccc(-c2coc3c(O)c(O)ccc3c2=O)cc1,121.0289:[C7H3O2+H]+H+;123.045:[C7H4O2+2H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H4O3+2H]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,DLXIJJURUIXRFK,124.817244627881,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,DLXIJJURUIXRFK-UHFFFAOYSA-N,6,12
0.7605521457953015,"InChI=1S/C16H12O5/c1-20-11-4-2-3-9(5-11)12-8-21-14-7-10(17)6-13(18)15(14)16(12)19/h2-8,17-18H,1H3",1168.0;1520.0;1144.0;908.0;808.0;1156.0,2,284.0684735,483541,C16H12O5,N,COc1cccc(-c2coc3cc(O)cc(O)c3c2=O)c1,121.0289:[C7H3O2+H]+H+;123.045:[C7H4O2+2H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H4O3+2H]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,VOCQAKWBOKDJIA,124.817244627881,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,VOCQAKWBOKDJIA-UHFFFAOYSA-N,6,12
0.7601774914142104,"InChI=1S/C16H12O5/c1-18-16-14(10(17)7-13-15(16)20-8-19-13)12-6-9-4-2-3-5-11(9)21-12/h2-7,17H,8H2,1H3",1068.0;1168.0;708.0;1715.0;1715.0;1584.0,2,284.0684735,166230,C16H12O5,N,COc1c2c(cc(O)c1-c1cc3ccccc3o1)OCO2,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H7O3]+;227.0724:[C14H10O3]+H+,UHFFFAOYSA,ACHFSGOIKJNVJV,124.7557586038206,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,ACHFSGOIKJNVJV-UHFFFAOYSA-N,6,12
0.7577735907836999,"InChI=1S/C16H12O5/c17-11-3-1-9(2-4-11)5-10-8-21-14-7-12(18)6-13(19)15(14)16(10)20/h1-4,6-8,17-19H,5H2",1168.0;1520.0;1144.0;908.0;708.0;1684.0,2,284.0684735,395445,C16H12O5,N,O=c1c(Cc2ccc(O)cc2)coc2cc(O)cc(O)c12,121.0289:[C7H3O2+H]+H+;123.045:[C7H4O2+2H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H4O3+2H]+H+;175.0393:[C10H6O3]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,STWLHRJLBIXUSE,124.36124488807033,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,STWLHRJLBIXUSE-UHFFFAOYSA-N,6,12
0.7497013152514467,"InChI=1S/C16H12O5/c1-21-16(20)10-6-9-5-8-3-2-4-11(17)13(8)15(19)14(9)12(18)7-10/h2-7,17-19H,1H3",1224.0;1324.0;1224.0;1224.0;1584.0;448.0,2,284.0684735,478184,C16H12O5,N,COC(=O)c1cc(O)c2c(O)c3c(O)cccc3cc2c1,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H7O3]+;175.0393:[C10H7O3]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,HHTWLWPPNLIHQB,123.03647156991826,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,HHTWLWPPNLIHQB-UHFFFAOYSA-N,6,12
0.7454252899369528,"InChI=1S/C16H12O5/c1-8-2-9(4-10(17)3-8)12-7-21-14-6-11(18)5-13(19)15(14)16(12)20/h2-7,17-19H,1H3",1168.0;1520.0;1144.0;908.0;808.0;1684.0,2,284.0684735,549604,C16H12O5,N,Cc1cc(O)cc(-c2coc3cc(O)cc(O)c3c2=O)c1,121.0289:[C7H3O2+H]+H+;123.045:[C7H4O2+2H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H4O3+2H]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,XTMPOCRLESHNRO,122.33471600895527,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,XTMPOCRLESHNRO-UHFFFAOYSA-N,6,12
0.7448274068002382,"InChI=1S/C16H12O5/c1-21-16-11(7-17)12(18)6-10-13(16)15(20)9-5-3-2-4-8(9)14(10)19/h2-6,17-18H,7H2,1H3",1044.0;1144.0;796.0;1056.0;2548.0;1144.0,2,284.0684735,312038,C16H12O5,N,COc1c(CO)c(O)cc2c1C(=O)c1ccccc1C2=O,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H8O3-H]+;163.0395:[C9H7O3]+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,ASFZQCLAQPBWDN,122.23659502389624,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,ASFZQCLAQPBWDN-UHFFFAOYSA-N,6,12
0.743649555900754,"InChI=1S/C16H12O5/c1-20-11-7-10-12(16(21-2)15(11)19)14(18)9-6-4-3-5-8(9)13(10)17/h3-7,19H,1-2H3",1056.0;1156.0;796.0;1056.0;2548.0;1156.0,2,284.0684735,406262,C16H12O5,N,COc1cc2c(c(OC)c1O)C(=O)c1ccccc1C2=O,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H8O3-H]+;163.0395:[C9H7O3]+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,VVVZBZBYGDTROV,122.0432932172169,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,VVVZBZBYGDTROV-UHFFFAOYSA-N,6,12
0.743649555900754,"InChI=1S/C16H12O5/c1-20-15-11(17)7-10-12(16(15)21-2)14(19)9-6-4-3-5-8(9)13(10)18/h3-7,17H,1-2H3",1056.0;1156.0;796.0;1056.0;2548.0;1156.0,2,284.0684735,460990,C16H12O5,N,COc1c(O)cc2c(c1OC)C(=O)c1ccccc1C2=O,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H8O3-H]+;163.0395:[C9H7O3]+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,HVGBWHWYZSXFQX,122.0432932172169,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,HVGBWHWYZSXFQX-UHFFFAOYSA-N,6,12
0.7407822665024569,"InChI=1S/C16H12O5/c1-8-15(20)14-12(19)6-11(18)7-13(14)21-16(8)9-2-4-10(17)5-3-9/h2-7,17-19H,1H3",972.0;1072.0;1520.0;972.0;708.0;1684.0,2,284.0684735,470926,C16H12O5,N,Cc1c(-c2ccc(O)cc2)oc2cc(O)cc(O)c2c1=O,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H4O3+2H]+H+;163.0395:[C9H7O3]+;175.0393:[C10H6O3]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,DTLVBQJRCLSJRB,121.5727309234613,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,DTLVBQJRCLSJRB-UHFFFAOYSA-N,6,12
0.7342919451219845,"InChI=1S/C16H12O5/c1-20-8-6-10-14(12(7-8)21-2)16(19)13-9(15(10)18)4-3-5-11(13)17/h3-7,17H,1-2H3",696.0;1156.0;1156.0;796.0;1539.0;1156.0,2,284.0684735,331022,C16H12O5,N,COc1cc(OC)c2c(c1)C(=O)c1cccc(O)c1C2=O,121.0289:[C7H4O2]+H+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H8O3-H]+;175.0393:[C10H8O3-H]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,MCHNUYTWURIGNT,120.50757840770201,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,MCHNUYTWURIGNT-UHFFFAOYSA-N,6,12
0.7237502366268663,"InChI=1S/C16H12O5/c1-7-3-11(17)14-10(15(7)19)5-8-4-9(21-2)6-12(18)13(8)16(14)20/h3-6,18,20H,1-2H3",1224.0;1224.0;1224.0;1224.0;1156.0;1156.0,2,284.0684735,324964,C16H12O5,N,COc1cc(O)c2c(O)c3c(cc2c1)C(=O)C(C)=CC3=O,121.0289:[C7H4O2]+H+;123.045:[C7H6O2]+H+;151.04:[C8H7O3]+;163.0395:[C9H6O3]+H+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,UGNZSMZSJYOGNX,118.77753660148888,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,UGNZSMZSJYOGNX-UHFFFAOYSA-N,6,12
0.7237502366268663,"InChI=1S/C16H12O5/c1-7-3-11(18)14-10(15(7)19)5-8-4-9(17)6-12(21-2)13(8)16(14)20/h3-6,17,20H,1-2H3",1224.0;1224.0;1224.0;1224.0;1156.0;1156.0,2,284.0684735,361775,C16H12O5,N,COc1cc(O)cc2cc3c(c(O)c12)C(=O)C=C(C)C3=O,121.0289:[C7H4O2]+H+;123.045:[C7H6O2]+H+;151.04:[C8H7O3]+;163.0395:[C9H6O3]+H+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,QQNGZSJGYLOVET,118.77753660148888,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,QQNGZSJGYLOVET-UHFFFAOYSA-N,6,12
0.7214976406637108,"InChI=1S/C16H12O5/c1-8-5-12(19)16-10(3-2-4-11(16)18)15(8)13-6-9(17)7-14(20)21-13/h2-7,18-20H,1H3",1224.0;1324.0;1224.0;1224.0;1584.0;708.0,2,284.0684735,557042,C16H12O5,N,Cc1cc(O)c2c(O)cccc2c1-c1cc(=O)cc(O)o1,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H7O3]+;175.0393:[C10H7O3]+;227.0724:[C14H10O3]+H+,UHFFFAOYSA,MQXUOBANQWOATN,118.4078540978823,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,MQXUOBANQWOATN-UHFFFAOYSA-N,6,12
0.7188426992815041,"InChI=1S/C16H12O5/c1-19-8-2-3-9-14(4-8)20-7-11-10-5-12(17)13(18)6-15(10)21-16(9)11/h2-6,17-18H,7H2,1H3",808.0;708.0;1715.0;708.0;1455.0;1224.0,2,284.0684735,418795,C16H12O5,N,COc1ccc2c(c1)OCc1c-2oc2cc(O)c(O)cc12,121.0289:[C7H6O2-H]+;123.045:[C7H6O2]+H+;151.04:[C8H6O3]+H+;163.0395:[C9H6O3]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H10O3]+H+,UHFFFAOYSA,FLLWZPMYUAPJEA,117.97214108358392,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,FLLWZPMYUAPJEA-UHFFFAOYSA-N,6,12
0.7161650493015578,"InChI=1S/C16H12O5/c1-20-15-10(18)5-8-3-2-7-4-9(17)6-11-12(7)13(8)14(15)16(19)21-11/h4-6,17-18H,2-3H2,1H3",1044.0;1144.0;1144.0;1044.0;1672.0;1168.0,2,284.0684735,363077,C16H12O5,N,COc1c(O)cc2c3c1c(=O)oc1cc(O)cc(c13)CC2,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H7O3]+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,BGZXWSDKPBSMNY,117.53270127078144,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,BGZXWSDKPBSMNY-UHFFFAOYSA-N,6,12
0.7161650493015578,"InChI=1S/C16H12O5/c1-20-11-5-8-3-2-7-4-9(17)6-10-12(7)13(8)14(15(11)18)16(19)21-10/h4-6,17-18H,2-3H2,1H3",1044.0;1144.0;1144.0;1044.0;1672.0;1168.0,2,284.0684735,388233,C16H12O5,N,COc1cc2c3c(c1O)c(=O)oc1cc(O)cc(c13)CC2,121.0289:[C7H5O2]+;123.045:[C7H5O2+H]+H+;151.04:[C8H5O3+H]+H+;163.0395:[C9H7O3]+;175.0393:[C10H5O3+H]+H+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,TZJITRARICBXCF,117.53270127078144,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,TZJITRARICBXCF-UHFFFAOYSA-N,6,12
0.7133755119370491,"InChI=1S/C16H12O5/c1-20-16-14(19)13-11(18)7-10(17)8-12(13)21-15(16)9-5-3-2-4-6-9/h2-8,17-18H,1H3",1168.0;1651.0;1532.0;1168.0;808.0;1156.0,2,284.0684735,9277,C16H12O5,N,COc1c(-c2ccccc2)oc2cc(O)cc(O)c2c1=O,121.0289:[C7H3O2+H]+H+;123.045:[C7H4O2+2H]+H+;151.04:[C8H4O3+2H]+H+;163.0395:[C9H5O3+H]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,LYISDADPVOHJBJ,117.07489917325346,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,LYISDADPVOHJBJ-UHFFFAOYSA-N,6,12
0.7099533274739659,"InChI=1S/C16H12O5/c1-7-3-9-14(12(4-7)21-2)16(20)13-10(15(9)19)5-8(17)6-11(13)18/h3-6,17-18H,1-2H3",1156.0;1572.0;1639.0;1144.0;796.0;1156.0,2,284.0684735,309663,C16H12O5,N,COc1cc(C)cc2c1C(=O)c1c(O)cc(O)cc1C2=O,121.0289:[C7H3O2+H]+H+;123.045:[C7H7O2]+;151.04:[C8H4O3+2H]+H+;163.0395:[C9H5O3+H]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,IKIAXVIGUJMLHC,116.51327083829726,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,IKIAXVIGUJMLHC-UHFFFAOYSA-N,6,12
0.7099533274739659,"InChI=1S/C16H12O5/c1-7-3-4-8-13(16(7)21-2)15(20)10-6-12(18)11(17)5-9(10)14(8)19/h3-6,17-18H,1-2H3",1156.0;1572.0;1639.0;1144.0;796.0;1156.0,2,284.0684735,424325,C16H12O5,N,COc1c(C)ccc2c1C(=O)c1cc(O)c(O)cc1C2=O,121.0289:[C7H3O2+H]+H+;123.045:[C7H7O2]+;151.04:[C8H4O3+2H]+H+;163.0395:[C9H5O3+H]+H+;175.0393:[C10H8O3-H]+;227.0724:[C14H9O3+H]+H+,UHFFFAOYSA,AWTFBLZFPPBBCI,116.51327083829726,121.0289_40.0;123.045_408.6;151.04_999.0;163.0395_50.9;175.0393_248.8;227.0724_43.0,AWTFBLZFPPBBCI-UHFFFAOYSA-N,6,12
