Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
0.5176231532789239,"InChI=1S/C20H22O7/c1-8-4-10(22)19(25)16(3)13-14(24)20(19,26)15(2)9-5-12(23)27-11(6-18(8,15)16)17(9,13)7-21/h4,9,11,13,21,25-26H,5-7H2,1-3H3/t9-,11+,13-,15-,16+,17+,18-,19+,20+/m0/s1",1392.0;1492.0,2,374.136553,548168,C20H22O7,N,CC1=CC(=O)[C@]2(O)[C@@]3(O)C(=O)[C@@H]4[C@]5(CO)[C@H]6CC(=O)O[C@@H]5C[C@@]1([C@@]42C)[C@]63C,193.08555603027344:[C11H12O3]+H+;194.0941162109375:[C11H12O3+H]+H+,HDFMWDNXSA,QUDGSOQXSJGXMH,34.34845622588122,193.08555603027344_513.9;194.0941162109375_56.8,QUDGSOQXSJGXMH-HDFMWDNXSA-N,2,25
0.5155682995719415,"InChI=1S/C20H22O7/c1-6-9(2)18(23)26-16-15-11(4)19(24)25-13(15)7-10(3)12-8-14(21)20(5,27-12)17(16)22/h6-8,13,15-17,22H,4H2,1-3,5H3",1404.0;1504.0,2,374.136553,390502,C20H22O7,N,C=C1C(=O)OC2C=C(C)C3=CC(=O)C(C)(O3)C(O)C(OC(=O)C(C)=CC)C12,193.08555603027344:[C11H12O3]+H+;194.0941162109375:[C11H12O3+H]+H+,UHFFFAOYSA,GDZUNXYZSHAMFN,34.212100168085556,193.08555603027344_513.9;194.0941162109375_56.8,GDZUNXYZSHAMFN-UHFFFAOYSA-N,2,25
0.4905206683665063,"InChI=1S/C20H22O7/c1-10(2)19(23)26-17-13-8-12-6-7-16(22)24-14(12)9-15(13)25-18(17)20(4,5)27-11(3)21/h6-10,17-18H,1-5H3",1584.0;1584.0,2,374.136553,426014,C20H22O7,N,CC(=O)OC(C)(C)C1Oc2cc3oc(=O)ccc3cc2C1OC(=O)C(C)C,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,IAFDNCWNSBMBIV,32.54998853615416,193.08555603027344_513.9;194.0941162109375_56.8,IAFDNCWNSBMBIV-UHFFFAOYSA-N,2,25
0.4905206683665063,"InChI=1S/C20H22O7/c1-10(2)16(22)19(27-20(23)11(3)4)15-17-12(7-8-14(21)26-17)9-13(24-5)18(15)25-6/h7-9,11,19H,1H2,2-6H3",1584.0;1584.0,2,374.136553,450543,C20H22O7,N,C=C(C)C(=O)C(OC(=O)C(C)C)c1c(OC)c(OC)cc2ccc(=O)oc12,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,LUCNKHZKYQWUHH,32.54998853615416,193.08555603027344_513.9;194.0941162109375_56.8,LUCNKHZKYQWUHH-UHFFFAOYSA-N,2,25
0.4905206683665063,"InChI=1S/C20H22O7/c1-10(2)19(23)26-18-17(24-11(3)21)15-13(27-20(18,4)5)8-6-12-7-9-14(22)25-16(12)15/h6-10,17-18H,1-5H3",1584.0;1584.0,2,374.136553,469790,C20H22O7,N,CC(=O)OC1c2c(ccc3ccc(=O)oc23)OC(C)(C)C1OC(=O)C(C)C,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,UHFFFAOYSA,RBYMMRNOMSMIHJ,32.54998853615416,193.08555603027344_513.9;194.0941162109375_56.8,RBYMMRNOMSMIHJ-UHFFFAOYSA-N,2,25
0.4905206683665063,"InChI=1S/C20H22O7/c1-10(2)19(23)26-17-15-13(27-20(4,5)18(17)24-11(3)21)8-6-12-7-9-14(22)25-16(12)15/h6-10,17-18H,1-5H3/t17-,18-/m1/s1",1584.0;1584.0,2,374.136553,532503,C20H22O7,N,CC(=O)O[C@@H]1[C@H](OC(=O)C(C)C)c2c(ccc3ccc(=O)oc23)OC1(C)C,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,QZTJIDSGSA,BUTUNJHEBGRWGK,32.54998853615416,193.08555603027344_513.9;194.0941162109375_56.8,BUTUNJHEBGRWGK-QZTJIDSGSA-N,2,25
0.4905206683665063,"InChI=1S/C20H22O7/c1-10(2)19(23)26-17-15-13(24-18(17)20(4,5)27-11(3)21)8-6-12-7-9-14(22)25-16(12)15/h6-10,17-18H,1-5H3/t17-,18+/m1/s1",1584.0;1584.0,2,374.136553,546534,C20H22O7,N,CC(=O)OC(C)(C)[C@H]1Oc2ccc3ccc(=O)oc3c2[C@H]1OC(=O)C(C)C,193.08555603027344:[C11H13O3]+;194.0941162109375:[C11H13O3]+H+,MSOLQXFVSA,GUWOWSAGEMNEHI,32.54998853615416,193.08555603027344_513.9;194.0941162109375_56.8,GUWOWSAGEMNEHI-MSOLQXFVSA-N,2,25
0.49017972904386015,"InChI=1S/C20H22O7/c1-11(2)3-4-20(25)10-16(23)19-12(5-13(21)8-17(19)27-20)6-15-7-14(22)9-18(24)26-15/h5,7-9,11,21-22,25H,3-4,6,10H2,1-2H3",1672.0;1324.0,2,374.136553,472935,C20H22O7,N,CC(C)CCC1(O)CC(=O)c2c(Cc3cc(O)cc(=O)o3)cc(O)cc2O1,193.08555603027344:[C11H14O3-H]+;194.0941162109375:[C11H15O3-H]+,UHFFFAOYSA,CCBMUUXDFOSMHA,32.52736447205384,193.08555603027344_513.9;194.0941162109375_56.8,CCBMUUXDFOSMHA-UHFFFAOYSA-N,2,25
0.48924093211186026,"InChI=1S/C20H22O7/c1-6-10(2)20(24)27-19-15-7-14(12(4)21)16(23)8-17(15)26-18(19)11(3)9-25-13(5)22/h6-8,18-19,23H,3,9H2,1-2,4-5H3",1572.0;1672.0,2,374.136553,460388,C20H22O7,N,C=C(COC(C)=O)C1Oc2cc(O)c(C(C)=O)cc2C1OC(=O)C(C)=CC,193.08555603027344:[C11H12O3]+H+;194.0941162109375:[C11H12O3+H]+H+,UHFFFAOYSA,YQWQVUUCNNQEDF,32.465067750743124,193.08555603027344_513.9;194.0941162109375_56.8,YQWQVUUCNNQEDF-UHFFFAOYSA-N,2,25
0.46455297809998314,"InChI=1S/C20H22O7/c1-9-14-13(25-18(23)20(4)10(2)27-20)7-11(8-21)12-5-6-19(3,24)15(12)16(14)26-17(9)22/h5-6,8,10,13-16,24H,1,7H2,2-4H3",1060.0,2,374.136553,366893,C20H22O7,N,C=C1C(=O)OC2C1C(OC(=O)C1(C)OC1C)CC(C=O)=C1C=CC(C)(O)C12,193.08555603027344:[C11H11O3+H]+H+,UHFFFAOYSA,SGEYSJZTBIOROY,30.82682359123857,193.08555603027344_513.9,SGEYSJZTBIOROY-UHFFFAOYSA-N,1,25
0.45626808800756413,"InChI=1S/C20H22O7/c1-3-5-11-7-13(21)9-15(22)18(11)20(26)27-14-8-12(6-4-2)17(19(24)25)16(23)10-14/h7-10,21-23H,3-6H2,1-2H3,(H,24,25)",1772.0;2167.0,2,374.136553,323819,C20H22O7,N,CCCc1cc(OC(=O)c2c(O)cc(O)cc2CCC)cc(O)c1C(=O)O,193.08555603027344:[C11H10O3+2H]+H+;194.0941162109375:[C11H11O3+2H]+H+,UHFFFAOYSA,KDWGMSJHASISHI,30.277054550048966,193.08555603027344_513.9;194.0941162109375_56.8,KDWGMSJHASISHI-UHFFFAOYSA-N,2,25
0.45626808800756413,"InChI=1S/C20H22O7/c1-3-5-11-7-13(21)9-15(23)17(11)20(26)27-16-10-14(22)8-12(6-4-2)18(16)19(24)25/h7-10,21-23H,3-6H2,1-2H3,(H,24,25)",1772.0;2167.0,2,374.136553,326412,C20H22O7,N,CCCc1cc(O)cc(O)c1C(=O)Oc1cc(O)cc(CCC)c1C(=O)O,193.08555603027344:[C11H10O3+2H]+H+;194.0941162109375:[C11H11O3+2H]+H+,UHFFFAOYSA,GYELDYQMOAGWNV,30.277054550048966,193.08555603027344_513.9;194.0941162109375_56.8,GYELDYQMOAGWNV-UHFFFAOYSA-N,2,25
0.4551124776656501,"InChI=1S/C20H22O7/c1-9-7-13(25-5)11(3)17(21)16(9)20(24)27-14-8-10(2)15(19(23)26-6)18(22)12(14)4/h7-8,21-22H,1-6H3",1784.0;2167.0,2,374.136553,451343,C20H22O7,N,COC(=O)c1c(C)cc(OC(=O)c2c(C)cc(OC)c(C)c2O)c(C)c1O,193.08555603027344:[C11H10O3+2H]+H+;194.0941162109375:[C11H11O3+2H]+H+,UHFFFAOYSA,YBBZWHIIYJKMKV,30.200370516516138,193.08555603027344_513.9;194.0941162109375_56.8,YBBZWHIIYJKMKV-UHFFFAOYSA-N,2,25
0.44783336031745063,"InChI=1S/C20H22O7/c1-11-16(9-14-15(19(22)23)10-26-20(24)18(11)14)27-17(21)8-5-12-3-6-13(25-2)7-4-12/h3-8,10-11,14,16,18,20,24H,9H2,1-2H3,(H,22,23)/b8-5-/t11-,14+,16-,18+,20+/m1/s1",1920.0;1932.0,2,374.136553,546037,C20H22O7,N,COc1ccc(/C=C\C(=O)O[C@@H]2C[C@H]3C(C(=O)O)=CO[C@H](O)[C@H]3[C@@H]2C)cc1,193.08555603027344:[C11H12O3]+H+;194.0941162109375:[C11H13O3]+H+,BKJUVVAJSA,BTVHOGRGJBVFFA,29.717342580045617,193.08555603027344_513.9;194.0941162109375_56.8,BTVHOGRGJBVFFA-BKJUVVAJSA-N,2,25
0.37497987231890895,"InChI=1S/C20H22O7/c1-22-12-8-6-11(7-9-12)14-10-13(21)15-16(23-2)18(24-3)20(26-5)19(25-4)17(15)27-14/h6-9,14H,10H2,1-5H3",1672.0,2,374.136553,486873,C20H22O7,N,COc1ccc(C2CC(=O)c3c(OC)c(OC)c(OC)c(OC)c3O2)cc1,193.08555603027344:[C11H11O3+H]+H+,UHFFFAOYSA,KEBPSQKPIAKRAT,24.882928146361586,193.08555603027344_513.9,KEBPSQKPIAKRAT-UHFFFAOYSA-N,1,25
0.0,"InChI=1S/C20H22O7/c1-25-13-7-3-11(4-8-13)19-15(21)17(23)20(27-19,18(24)16(19)22)12-5-9-14(26-2)10-6-12/h3-10,15-18,21-24H,1-2H3/t15-,16-,17-,18-,19?,20?/m0/s1",NA,2,374.136553,333355,C20H22O7,N,COc1ccc(C23OC(c4ccc(OC)cc4)([C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]3O)cc1,NA,ZLHCHQMRSA,SOOFHQDWPGSKDQ,0.0,NA,SOOFHQDWPGSKDQ-ZLHCHQMRSA-N,0,25
0.0,"InChI=1S/C20H22O7/c1-11-13-8-18(12-4-7-23-9-12)26-19-10-24-15(22)16(19,2)5-6-20(27-18,17(13,19)3)25-14(11)21/h4,7,9,11,13H,5-6,8,10H2,1-3H3",NA,2,374.136553,403086,C20H22O7,N,CC1C(=O)OC23CCC4(C)C(=O)OCC45OC(c4ccoc4)(CC1C25C)O3,NA,UHFFFAOYSA,MIZCOUBLUGPQEO,0.0,NA,MIZCOUBLUGPQEO-UHFFFAOYSA-N,0,25
0.0,"InChI=1S/C20H22O7/c21-11-16-17(23)18(24)19(25)20(27-16)26-15-9-13(8-14(22)10-15)7-6-12-4-2-1-3-5-12/h1-10,16-25H,11H2",NA,2,374.136553,452303,C20H22O7,N,OCC1OC(Oc2cc(O)cc(C=Cc3ccccc3)c2)C(O)C(O)C1O,NA,UHFFFAOYSA,JTFNQPOMLDMAEW,0.0,NA,JTFNQPOMLDMAEW-UHFFFAOYSA-N,0,25
0.0,"InChI=1S/C20H22O7/c1-7-10-9(2)8-11-12(15(10)21)17(23)14-13(16(11)22)19(3,4)27-20(14,26-6)18(24)25-5/h8,21H,7H2,1-6H3",NA,2,374.136553,483907,C20H22O7,N,CCc1c(C)cc2c(c1O)C(=O)C1=C(C2=O)C(C)(C)OC1(OC)C(=O)OC,NA,UHFFFAOYSA,DSYKJFFQHNSURC,0.0,NA,DSYKJFFQHNSURC-UHFFFAOYSA-N,0,25
